,date,currency,code,bid,ask
47933,2006-07-18,euro,EUR,3.9814,4.0618
47934,2006-07-18,forint wegierski,HUF,0.01431,0.0146
47935,2006-07-18,frank szwajcarski,CHF,2.5442,2.5956
47936,2006-07-18,funt szterling,GBP,5.8118,5.9292
47937,2006-07-18,jen japonski,JPY,0.027144,0.027692
47938,2006-07-18,korona czeska,CZK,0.1399,0.1427
47939,2006-07-18,korona dunska,DKK,0.5337,0.5445
47940,2006-07-18,korona estonska,EEK,0.2544,0.2596
47941,2006-07-18,korona norweska,NOK,0.5024,0.5126
47942,2006-07-18,korona szwedzka,SEK,0.4307,0.4395
47943,2006-07-18,SDR (MFW),XDR,4.6582,4.7524
47944,2006-07-19,dolar amerykanski,USD,3.1942,3.2588
47945,2006-07-19,dolar australijski,AUD,2.3679,2.4157
47946,2006-07-19,dolar kanadyjski,CAD,2.8028,2.8594
47947,2006-07-19,euro,EUR,3.9832,4.0636
47948,2006-07-19,forint wegierski,HUF,0.014299,0.014587
47949,2006-07-19,frank szwajcarski,CHF,2.5380000000000003,2.5892
47950,2006-07-19,funt szterling,GBP,5.8279999999999985,5.9458
47951,2006-07-19,jen japonski,JPY,0.027112,0.02766
47952,2006-07-19,korona czeska,CZK,0.1399,0.1427
47953,2006-07-19,korona dunska,DKK,0.5339,0.5447
47954,2006-07-19,korona estonska,EEK,0.2545,0.2597
47955,2006-07-19,korona norweska,NOK,0.4999,0.5101
47956,2006-07-19,korona szwedzka,SEK,0.4306,0.4392
47957,2006-07-19,SDR (MFW),XDR,4.6677,4.7619
47958,2006-07-20,dolar amerykanski,USD,3.0989,3.1615
47959,2006-07-20,dolar australijski,AUD,2.3269,2.3739
47960,2006-07-20,dolar kanadyjski,CAD,2.732,2.7872
47961,2006-07-20,euro,EUR,3.914,3.993
47962,2006-07-20,forint wegierski,HUF,0.014206,0.014494
47963,2006-07-20,frank szwajcarski,CHF,2.4909,2.5413
47964,2006-07-20,funt szterling,GBP,5.7314,5.8472
47965,2006-07-20,jen japonski,JPY,0.026513,0.027049
47966,2006-07-20,korona czeska,CZK,0.138,0.1408
47967,2006-07-20,korona dunska,DKK,0.5246,0.5352
47968,2006-07-20,korona estonska,EEK,0.2502,0.2552
47969,2006-07-20,korona norweska,NOK,0.4932,0.5032
47970,2006-07-20,korona szwedzka,SEK,0.4238,0.4324
47971,2006-07-20,SDR (MFW),XDR,4.5966,4.6894
47972,2006-07-21,dolar amerykanski,USD,3.089,3.1514
47973,2006-07-21,dolar australijski,AUD,2.3292,2.3762
47974,2006-07-21,dolar kanadyjski,CAD,2.7188,2.7738
47975,2006-07-21,euro,EUR,3.9174,3.9966
47976,2006-07-21,forint wegierski,HUF,0.014187,0.014473
47977,2006-07-21,frank szwajcarski,CHF,2.4951,2.5455
47978,2006-07-21,funt szterling,GBP,5.7415,5.8575
47979,2006-07-21,jen japonski,JPY,0.026645,0.027183
47980,2006-07-21,korona czeska,CZK,0.1379,0.1407
47981,2006-07-21,korona dunska,DKK,0.5251,0.5357
47982,2006-07-21,korona estonska,EEK,0.2504,0.2554
47983,2006-07-21,korona norweska,NOK,0.494,0.504
47984,2006-07-21,korona szwedzka,SEK,0.4238,0.4324
47985,2006-07-21,SDR (MFW),XDR,4.5680000000000005,4.6602
47986,2006-07-24,dolar amerykanski,USD,3.0881,3.1505
47987,2006-07-24,dolar australijski,AUD,2.3264,2.3734
47988,2006-07-24,dolar kanadyjski,CAD,2.6951,2.7495
47989,2006-07-24,euro,EUR,3.8996,3.9784
47990,2006-07-24,forint wegierski,HUF,0.014176,0.014462
47991,2006-07-24,frank szwajcarski,CHF,2.4767,2.5267
47992,2006-07-24,funt szterling,GBP,5.7196,5.8352
47993,2006-07-24,jen japonski,JPY,0.02645,0.026984
47994,2006-07-24,korona czeska,CZK,0.1371,0.1399
47995,2006-07-24,korona dunska,DKK,0.5227,0.5333
47996,2006-07-24,korona estonska,EEK,0.2492,0.2542
47997,2006-07-24,korona norweska,NOK,0.4901,0.5001
47998,2006-07-24,korona szwedzka,SEK,0.4213,0.4299
47999,2006-07-24,SDR (MFW),XDR,4.5459,4.6377
48000,2006-07-25,dolar amerykanski,USD,3.0646,3.1266
48001,2006-07-25,dolar australijski,AUD,2.3154,2.3622
48002,2006-07-25,dolar kanadyjski,CAD,2.6898,2.7442
48003,2006-07-25,euro,EUR,3.8753,3.9535
48004,2006-07-25,forint wegierski,HUF,0.014216,0.014504
48005,2006-07-25,frank szwajcarski,CHF,2.4611,2.5109
48006,2006-07-25,funt szterling,GBP,5.6739,5.7885
48007,2006-07-25,jen japonski,JPY,0.026271,0.026801
48008,2006-07-25,korona czeska,CZK,0.1366,0.1394
48009,2006-07-25,korona dunska,DKK,0.5194,0.5298
48010,2006-07-25,korona estonska,EEK,0.2477,0.2527
48011,2006-07-25,korona norweska,NOK,0.4884,0.4982
48012,2006-07-25,korona szwedzka,SEK,0.4189,0.4273
48013,2006-07-25,SDR (MFW),XDR,4.523,4.6144
48014,2006-07-26,dolar amerykanski,USD,3.0833,3.1455
48015,2006-07-26,dolar australijski,AUD,2.3415,2.3889
48016,2006-07-26,dolar kanadyjski,CAD,2.7105,2.7653
48017,2006-07-26,euro,EUR,3.8857,3.9641
48018,2006-07-26,forint wegierski,HUF,0.014245,0.014533
48019,2006-07-26,frank szwajcarski,CHF,2.4657,2.5155
48020,2006-07-26,funt szterling,GBP,5.6845,5.7993
48021,2006-07-26,jen japonski,JPY,0.026405,0.026939
48022,2006-07-26,korona czeska,CZK,0.1369,0.1397
48023,2006-07-26,korona dunska,DKK,0.5208,0.5314
48024,2006-07-26,korona estonska,EEK,0.2483,0.2533
48025,2006-07-26,korona norweska,NOK,0.4897,0.4995
48026,2006-07-26,korona szwedzka,SEK,0.4203,0.4287
48027,2006-07-26,SDR (MFW),XDR,4.5368,4.6284
48028,2006-07-27,dolar amerykanski,USD,3.0378,3.0992
48029,2006-07-27,dolar australijski,AUD,2.3248,2.3718
48030,2006-07-27,dolar kanadyjski,CAD,2.6868,2.741
48031,2006-07-27,euro,EUR,3.8762,3.9546
48032,2006-07-27,forint wegierski,HUF,0.014316999999999996,0.014606999999999997
48033,2006-07-27,frank szwajcarski,CHF,2.4649,2.5147
48034,2006-07-27,funt szterling,GBP,5.6682,5.7828
48035,2006-07-27,jen japonski,JPY,0.026319,0.026851
48036,2006-07-27,korona czeska,CZK,0.1365,0.1393
48037,2006-07-27,korona dunska,DKK,0.5196,0.53
48038,2006-07-27,korona estonska,EEK,0.2477,0.2527
48039,2006-07-27,korona norweska,NOK,0.4908,0.5008
48040,2006-07-27,korona szwedzka,SEK,0.4201,0.4285
48041,2006-07-27,SDR (MFW),XDR,4.5332,4.6248
48042,2006-07-28,dolar amerykanski,USD,3.0547,3.1165
48043,2006-07-28,dolar australijski,AUD,2.336,2.3832
48044,2006-07-28,dolar kanadyjski,CAD,2.6986,2.7532
48045,2006-07-28,euro,EUR,3.8921,3.9707
48046,2006-07-28,forint wegierski,HUF,0.014351,0.014641
48047,2006-07-28,frank szwajcarski,CHF,2.4765,2.5265
48048,2006-07-28,funt szterling,GBP,5.6956,5.8106
48049,2006-07-28,jen japonski,JPY,0.026594,0.027132
48050,2006-07-28,korona czeska,CZK,0.1368,0.1396
48051,2006-07-28,korona dunska,DKK,0.5215,0.5321
48052,2006-07-28,korona estonska,EEK,0.2488,0.2538
48053,2006-07-28,korona norweska,NOK,0.4944,0.5044
48054,2006-07-28,korona szwedzka,SEK,0.4214,0.43
48055,2006-07-28,SDR (MFW),XDR,4.5292,4.6206
48056,2006-07-31,dolar amerykanski,USD,3.0518,3.1134
48057,2006-07-31,dolar australijski,AUD,2.3347,2.3819
48058,2006-07-31,dolar kanadyjski,CAD,2.7059,2.7605
48059,2006-07-31,euro,EUR,3.8976,3.9764
48060,2006-07-31,forint wegierski,HUF,0.014316,0.014606
48061,2006-07-31,frank szwajcarski,CHF,2.4822,2.5324
48062,2006-07-31,funt szterling,GBP,5.6982,5.8134
48063,2006-07-31,jen japonski,JPY,0.026696,0.027236
48064,2006-07-31,korona czeska,CZK,0.1367,0.1395
48065,2006-07-31,korona dunska,DKK,0.5223,0.5329
48066,2006-07-31,korona estonska,EEK,0.2491,0.2541
48067,2006-07-31,korona norweska,NOK,0.4959,0.5059
48068,2006-07-31,korona szwedzka,SEK,0.4224,0.431
48069,2006-07-31,SDR (MFW),XDR,4.5497,4.6417
48070,2006-08-01,dolar amerykanski,USD,3.0542,3.116
48071,2006-08-01,dolar australijski,AUD,2.3232,2.3702
48072,2006-08-01,dolar kanadyjski,CAD,2.6876,2.7418
48073,2006-08-01,euro,EUR,3.8942,3.9728
48074,2006-08-01,forint wegierski,HUF,0.014223,0.014511
48075,2006-08-01,frank szwajcarski,CHF,2.4764,2.5264
48076,2006-08-01,funt szterling,GBP,5.7003,5.8155
48077,2006-08-01,jen japonski,JPY,0.026560000000000004,0.027096
48078,2006-08-01,korona czeska,CZK,0.1367,0.1395
48079,2006-08-01,korona dunska,DKK,0.5219,0.5325
48080,2006-08-01,korona estonska,EEK,0.2489,0.2539
48081,2006-08-01,korona norweska,NOK,0.4947,0.5047
48082,2006-08-01,korona szwedzka,SEK,0.4226,0.4312
48083,2006-08-01,SDR (MFW),XDR,4.526,4.6174
48084,2006-08-02,dolar amerykanski,USD,3.0357,3.0971
48085,2006-08-02,dolar australijski,AUD,2.3256,2.3726
48086,2006-08-02,dolar kanadyjski,CAD,2.6945,2.7489
48087,2006-08-02,euro,EUR,3.8908,3.9694
48088,2006-08-02,forint wegierski,HUF,0.014264,0.014552
48089,2006-08-02,frank szwajcarski,CHF,2.4744,2.5244
48090,2006-08-02,funt szterling,GBP,5.6999,5.8151
48091,2006-08-02,jen japonski,JPY,0.026535000000000003,0.027071
48092,2006-08-02,korona czeska,CZK,0.1365,0.1393
48093,2006-08-02,korona dunska,DKK,0.5214,0.532
48094,2006-08-02,korona estonska,EEK,0.2487,0.2537
48095,2006-08-02,korona norweska,NOK,0.4942,0.5042
48096,2006-08-02,korona szwedzka,SEK,0.423,0.4316
48097,2006-08-02,SDR (MFW),XDR,4.5265,4.6179
48098,2006-08-03,dolar amerykanski,USD,3.0255,3.0867
48099,2006-08-03,dolar australijski,AUD,2.3045,2.3511
48100,2006-08-03,dolar kanadyjski,CAD,2.6864,2.7406
48101,2006-08-03,euro,EUR,3.8768,3.9552
48102,2006-08-03,forint wegierski,HUF,0.014204,0.01449
48103,2006-08-03,frank szwajcarski,CHF,2.4623,2.5121
48104,2006-08-03,funt szterling,GBP,5.718,5.8336
48105,2006-08-03,jen japonski,JPY,0.026309,0.026841000000000004
48106,2006-08-03,korona czeska,CZK,0.1364,0.1392
48107,2006-08-03,korona dunska,DKK,0.5197,0.5301
48108,2006-08-03,korona estonska,EEK,0.2478,0.2528
48109,2006-08-03,korona norweska,NOK,0.4926,0.5026
48110,2006-08-03,korona szwedzka,SEK,0.421,0.4296
48111,2006-08-03,SDR (MFW),XDR,4.5033,4.5943
48112,2006-08-04,dolar amerykanski,USD,2.9954,3.056
48113,2006-08-04,dolar australijski,AUD,2.291,2.3372
48114,2006-08-04,dolar kanadyjski,CAD,2.6498,2.7034
48115,2006-08-04,euro,EUR,3.8551,3.9329
48116,2006-08-04,forint wegierski,HUF,0.014202,0.014488
48117,2006-08-04,frank szwajcarski,CHF,2.4455,2.4949
48118,2006-08-04,funt szterling,GBP,5.707000000000002,5.8222
48119,2006-08-04,jen japonski,JPY,0.026168,0.026696
48120,2006-08-04,korona czeska,CZK,0.1361,0.1389
48121,2006-08-04,korona dunska,DKK,0.5166,0.527
48122,2006-08-04,korona estonska,EEK,0.2464,0.2514
48123,2006-08-04,korona norweska,NOK,0.4897,0.4995
48124,2006-08-04,korona szwedzka,SEK,0.4182,0.4266
48125,2006-08-04,SDR (MFW),XDR,4.4764,4.5668
48126,2006-08-07,dolar amerykanski,USD,2.9698,3.0298
48127,2006-08-07,dolar australijski,AUD,2.2699,2.3157
48128,2006-08-07,dolar kanadyjski,CAD,2.6464,2.6998
48129,2006-08-07,euro,EUR,3.8205,3.8977
48130,2006-08-07,forint wegierski,HUF,0.014173,0.014459
48131,2006-08-07,frank szwajcarski,CHF,2.4304,2.4794
48132,2006-08-07,funt szterling,GBP,5.6701,5.7847
48133,2006-08-07,jen japonski,JPY,0.025829,0.026351
48134,2006-08-07,korona czeska,CZK,0.1352,0.138
48135,2006-08-07,korona dunska,DKK,0.512,0.5224
48136,2006-08-07,korona estonska,EEK,0.2441,0.2491
48137,2006-08-07,korona norweska,NOK,0.4851,0.4949
48138,2006-08-07,korona szwedzka,SEK,0.4159,0.4243
48139,2006-08-07,SDR (MFW),XDR,4.4392,4.5288
48140,2006-08-08,dolar amerykanski,USD,2.9841,3.0443
48141,2006-08-08,dolar australijski,AUD,2.2684,2.3142
48142,2006-08-08,dolar kanadyjski,CAD,2.6612,2.715
48143,2006-08-08,euro,EUR,3.8303,3.9077
48144,2006-08-08,forint wegierski,HUF,0.014162,0.014448
48145,2006-08-08,frank szwajcarski,CHF,2.4335,2.4827
48146,2006-08-08,funt szterling,GBP,5.6872,5.8020000000000005
48147,2006-08-08,jen japonski,JPY,0.025939,0.026463
48148,2006-08-08,korona czeska,CZK,0.1357,0.1385
48149,2006-08-08,korona dunska,DKK,0.5133,0.5237
48150,2006-08-08,korona estonska,EEK,0.2448,0.2498
48151,2006-08-08,korona norweska,NOK,0.484,0.4938
48152,2006-08-08,korona szwedzka,SEK,0.4168,0.4252
48153,2006-08-08,SDR (MFW),XDR,4.4482,4.538
48154,2006-08-09,dolar amerykanski,USD,2.9728,3.0328
48155,2006-08-09,dolar australijski,AUD,2.2746,2.3206
48156,2006-08-09,dolar kanadyjski,CAD,2.6521,2.7057
48157,2006-08-09,euro,EUR,3.8281,3.9055
48158,2006-08-09,forint wegierski,HUF,0.014203,0.014488999999999997
48159,2006-08-09,frank szwajcarski,CHF,2.4304,2.4796
48160,2006-08-09,funt szterling,GBP,5.6721,5.7867
48161,2006-08-09,jen japonski,JPY,0.025824,0.026346
48162,2006-08-09,korona czeska,CZK,0.136,0.1388
48163,2006-08-09,korona dunska,DKK,0.5131,0.5235
48164,2006-08-09,korona estonska,EEK,0.2446,0.2496
48165,2006-08-09,korona norweska,NOK,0.4822,0.4920000000000001
48166,2006-08-09,korona szwedzka,SEK,0.4178,0.4262
48167,2006-08-09,SDR (MFW),XDR,4.4453,4.5351
48168,2006-08-10,dolar amerykanski,USD,2.983,3.0432
48169,2006-08-10,dolar australijski,AUD,2.2959,2.3423
48170,2006-08-10,dolar kanadyjski,CAD,2.6625,2.7163
48171,2006-08-10,euro,EUR,3.8283,3.9057
48172,2006-08-10,forint wegierski,HUF,0.014206,0.014494
48173,2006-08-10,frank szwajcarski,CHF,2.4268,2.4758
48174,2006-08-10,funt szterling,GBP,5.6724,5.787000000000001
48175,2006-08-10,jen japonski,JPY,0.025962,0.026486000000000003
48176,2006-08-10,korona czeska,CZK,0.1365,0.1393
48177,2006-08-10,korona dunska,DKK,0.5131,0.5235
48178,2006-08-10,korona estonska,EEK,0.2446,0.2496
48179,2006-08-10,korona norweska,NOK,0.4817,0.4915
48180,2006-08-10,korona szwedzka,SEK,0.4166,0.425
48181,2006-08-10,SDR (MFW),XDR,4.4394,4.529
48182,2006-08-11,dolar amerykanski,USD,3.0097,3.0705
48183,2006-08-11,dolar australijski,AUD,2.3076,2.3542
48184,2006-08-11,dolar kanadyjski,CAD,2.6843,2.7385
48185,2006-08-11,euro,EUR,3.8298,3.9072
48186,2006-08-11,forint wegierski,HUF,0.014163999999999996,0.01445
48187,2006-08-11,frank szwajcarski,CHF,2.4245,2.4735
48188,2006-08-11,funt szterling,GBP,5.6898,5.8048
48189,2006-08-11,jen japonski,JPY,0.025901,0.026425
48190,2006-08-11,korona czeska,CZK,0.1366,0.1394
48191,2006-08-11,korona dunska,DKK,0.5133,0.5237
48192,2006-08-11,korona estonska,EEK,0.2447,0.2497
48193,2006-08-11,korona norweska,NOK,0.4808,0.4906
48194,2006-08-11,korona szwedzka,SEK,0.416,0.4244
48195,2006-08-11,SDR (MFW),XDR,4.4412,4.5310000000000015
48196,2006-08-14,dolar amerykanski,USD,3.016,3.077
48197,2006-08-14,dolar australijski,AUD,2.294,2.3404
48198,2006-08-14,dolar kanadyjski,CAD,2.6830000000000003,2.7372
48199,2006-08-14,euro,EUR,3.8402,3.9178
48200,2006-08-14,forint wegierski,HUF,0.014049,0.014333000000000004
48201,2006-08-14,frank szwajcarski,CHF,2.4298,2.4788
48202,2006-08-14,funt szterling,GBP,5.6964,5.8114
48203,2006-08-14,jen japonski,JPY,0.025876,0.026398
48204,2006-08-14,korona czeska,CZK,0.1367,0.1395
48205,2006-08-14,korona dunska,DKK,0.5147,0.5251
48206,2006-08-14,korona estonska,EEK,0.2454,0.2504
48207,2006-08-14,korona norweska,NOK,0.4802,0.49
48208,2006-08-14,korona szwedzka,SEK,0.417,0.4254
48209,2006-08-14,SDR (MFW),XDR,4.465,4.5552
48210,2006-08-16,dolar amerykanski,USD,2.9868,3.0472
48211,2006-08-16,dolar australijski,AUD,2.2982,2.3446
48212,2006-08-16,dolar kanadyjski,CAD,2.6763,2.7303
48213,2006-08-16,euro,EUR,3.8402,3.9178
48214,2006-08-16,forint wegierski,HUF,0.013968,0.01425
48215,2006-08-16,frank szwajcarski,CHF,2.4345,2.4837
48216,2006-08-16,funt szterling,GBP,5.6799,5.7947
48217,2006-08-16,jen japonski,JPY,0.025808,0.026330000000000003
48218,2006-08-16,korona czeska,CZK,0.1367,0.1395
48219,2006-08-16,korona dunska,DKK,0.5147,0.5251
48220,2006-08-16,korona estonska,EEK,0.2454,0.2504
48221,2006-08-16,korona norweska,NOK,0.4791,0.4887
48222,2006-08-16,korona szwedzka,SEK,0.4177,0.4261
48223,2006-08-16,SDR (MFW),XDR,4.4721,4.5625
48224,2006-08-17,dolar amerykanski,USD,2.9835,3.0437
48225,2006-08-17,dolar australijski,AUD,2.2840000000000003,2.3302
48226,2006-08-17,dolar kanadyjski,CAD,2.6742,2.7282
48227,2006-08-17,euro,EUR,3.8402,3.9178
48228,2006-08-17,forint wegierski,HUF,0.014008,0.01429
48229,2006-08-17,frank szwajcarski,CHF,2.432,2.4812
48230,2006-08-17,funt szterling,GBP,5.6607,5.7751
48231,2006-08-17,jen japonski,JPY,0.025846,0.026368
48232,2006-08-17,korona czeska,CZK,0.13699999999999998,0.1398
48233,2006-08-17,korona dunska,DKK,0.5146,0.525
48234,2006-08-17,korona estonska,EEK,0.2454,0.2504
48235,2006-08-17,korona norweska,NOK,0.4763,0.4859
48236,2006-08-17,korona szwedzka,SEK,0.4177,0.4261
48237,2006-08-17,SDR (MFW),XDR,4.4574,4.5474
48238,2006-08-18,dolar amerykanski,USD,3.0101,3.0709
48239,2006-08-18,dolar australijski,AUD,2.2784,2.3244
48240,2006-08-18,dolar kanadyjski,CAD,2.6778,2.7318
48241,2006-08-18,euro,EUR,3.8542,3.932
48242,2006-08-18,forint wegierski,HUF,0.013843,0.014122999999999997
48243,2006-08-18,frank szwajcarski,CHF,2.4367,2.4859
48244,2006-08-18,funt szterling,GBP,5.6583,5.7727
48245,2006-08-18,jen japonski,JPY,0.025968,0.026492
48246,2006-08-18,korona czeska,CZK,0.13699999999999998,0.1398
48247,2006-08-18,korona dunska,DKK,0.5165,0.5269
48248,2006-08-18,korona estonska,EEK,0.2463,0.2513
48249,2006-08-18,korona norweska,NOK,0.4774,0.487
48250,2006-08-18,korona szwedzka,SEK,0.4182,0.4266
48251,2006-08-18,SDR (MFW),XDR,4.4604,4.5506
48252,2006-08-21,dolar amerykanski,USD,2.9975,3.0581
48253,2006-08-21,dolar australijski,AUD,2.2898,2.336
48254,2006-08-21,dolar kanadyjski,CAD,2.6815,2.7357
48255,2006-08-21,euro,EUR,3.8687,3.9469
48256,2006-08-21,forint wegierski,HUF,0.013884,0.014163999999999996
48257,2006-08-21,frank szwajcarski,CHF,2.4517,2.5013
48258,2006-08-21,funt szterling,GBP,5.6873,5.8021
48259,2006-08-21,jen japonski,JPY,0.025888,0.026410000000000003
48260,2006-08-21,korona czeska,CZK,0.1373,0.1401
48261,2006-08-21,korona dunska,DKK,0.5185,0.5289
48262,2006-08-21,korona estonska,EEK,0.2473,0.2523
48263,2006-08-21,korona norweska,NOK,0.4808,0.4906
48264,2006-08-21,korona szwedzka,SEK,0.4203,0.4287
48265,2006-08-21,SDR (MFW),XDR,4.4928,4.5836
48266,2006-08-22,dolar amerykanski,USD,3.0179,3.0789
48267,2006-08-22,dolar australijski,AUD,2.3021,2.3487
48268,2006-08-22,dolar kanadyjski,CAD,2.7028,2.7574
48269,2006-08-22,euro,EUR,3.8655,3.9435
48270,2006-08-22,forint wegierski,HUF,0.013917,0.014199000000000003
48271,2006-08-22,frank szwajcarski,CHF,2.4489,2.4983
48272,2006-08-22,funt szterling,GBP,5.7034,5.8186
48273,2006-08-22,jen japonski,JPY,0.025917000000000003,0.026441000000000003
48274,2006-08-22,korona czeska,CZK,0.1372,0.14
48275,2006-08-22,korona dunska,DKK,0.518,0.5284
48276,2006-08-22,korona estonska,EEK,0.247,0.252
48277,2006-08-22,korona norweska,NOK,0.4812,0.491
48278,2006-08-22,korona szwedzka,SEK,0.4202,0.4286
48279,2006-08-22,SDR (MFW),XDR,4.4604,4.5506
48280,2006-08-23,dolar amerykanski,USD,3.0145,3.0755
48281,2006-08-23,dolar australijski,AUD,2.3108,2.3574
48282,2006-08-23,dolar kanadyjski,CAD,2.7195,2.7745
48283,2006-08-23,euro,EUR,3.8652,3.9432
48284,2006-08-23,forint wegierski,HUF,0.014031,0.014315
48285,2006-08-23,frank szwajcarski,CHF,2.4471,2.4965
48286,2006-08-23,funt szterling,GBP,5.7148,5.8302
48287,2006-08-23,jen japonski,JPY,0.025912,0.026436
48288,2006-08-23,korona czeska,CZK,0.1373,0.1401
48289,2006-08-23,korona dunska,DKK,0.518,0.5284
48290,2006-08-23,korona estonska,EEK,0.247,0.252
48291,2006-08-23,korona norweska,NOK,0.4801,0.4899
48292,2006-08-23,korona szwedzka,SEK,0.4201,0.4285
48293,2006-08-23,SDR (MFW),XDR,4.4879,4.5785
48294,2006-08-24,dolar amerykanski,USD,3.0358,3.0972
48295,2006-08-24,dolar australijski,AUD,2.3195,2.3663
48296,2006-08-24,dolar kanadyjski,CAD,2.7344,2.7896
48297,2006-08-24,euro,EUR,3.8912,3.9698
48298,2006-08-24,forint wegierski,HUF,0.013965,0.014247
48299,2006-08-24,frank szwajcarski,CHF,2.4626,2.5124
48300,2006-08-24,funt szterling,GBP,5.7515,5.8677
48301,2006-08-24,jen japonski,JPY,0.026116000000000004,0.026644
48302,2006-08-24,korona czeska,CZK,0.138,0.1408
48303,2006-08-24,korona dunska,DKK,0.5215,0.5321
48304,2006-08-24,korona estonska,EEK,0.2487,0.2537
48305,2006-08-24,korona norweska,NOK,0.4808,0.4906
48306,2006-08-24,korona szwedzka,SEK,0.4229,0.4315
48307,2006-08-24,SDR (MFW),XDR,4.5181,4.6093
48308,2006-08-25,dolar amerykanski,USD,3.0525,3.1141
48309,2006-08-25,dolar australijski,AUD,2.312,2.3588
48310,2006-08-25,dolar kanadyjski,CAD,2.7549,2.8105
48311,2006-08-25,euro,EUR,3.8947,3.9733
48312,2006-08-25,forint wegierski,HUF,0.014011,0.014295
48313,2006-08-25,frank szwajcarski,CHF,2.4636,2.5134
48314,2006-08-25,funt szterling,GBP,5.7596,5.876
48315,2006-08-25,jen japonski,JPY,0.026019,0.026545
48316,2006-08-25,korona czeska,CZK,0.1382,0.141
48317,2006-08-25,korona dunska,DKK,0.5219,0.5325
48318,2006-08-25,korona estonska,EEK,0.2489,0.2539
48319,2006-08-25,korona norweska,NOK,0.4821,0.4919
48320,2006-08-25,korona szwedzka,SEK,0.4219,0.4305
48321,2006-08-25,SDR (MFW),XDR,4.5144,4.6056
48322,2006-08-28,dolar amerykanski,USD,3.0482,3.1098
48323,2006-08-28,dolar australijski,AUD,2.3114,2.358
48324,2006-08-28,dolar kanadyjski,CAD,2.7526,2.8082
48325,2006-08-28,euro,EUR,3.9019,3.9807
48326,2006-08-28,forint wegierski,HUF,0.014096,0.01438
48327,2006-08-28,frank szwajcarski,CHF,2.4701,2.5201
48328,2006-08-28,funt szterling,GBP,5.7775,5.8943
48329,2006-08-28,jen japonski,JPY,0.026023,0.026549
48330,2006-08-28,korona czeska,CZK,0.1385,0.1413
48331,2006-08-28,korona dunska,DKK,0.523,0.5336
48332,2006-08-28,korona estonska,EEK,0.2494,0.2544
48333,2006-08-28,korona norweska,NOK,0.4853,0.4951
48334,2006-08-28,korona szwedzka,SEK,0.4222,0.4308
48335,2006-08-28,SDR (MFW),XDR,4.5346,4.6262
48336,2006-08-29,dolar amerykanski,USD,3.0555,3.1173
48337,2006-08-29,dolar australijski,AUD,2.3332,2.3804
48338,2006-08-29,dolar kanadyjski,CAD,2.7598,2.8156
48339,2006-08-29,euro,EUR,3.9116,3.9906
48340,2006-08-29,forint wegierski,HUF,0.014186,0.014472
48341,2006-08-29,frank szwajcarski,CHF,2.481,2.5312
48342,2006-08-29,funt szterling,GBP,5.7997,5.9169
48343,2006-08-29,jen japonski,JPY,0.02617,0.026698000000000003
48344,2006-08-29,korona czeska,CZK,0.1386,0.1414
48345,2006-08-29,korona dunska,DKK,0.5243,0.5349
48346,2006-08-29,korona estonska,EEK,0.25,0.255
48347,2006-08-29,korona norweska,NOK,0.4861,0.4959
48348,2006-08-29,korona szwedzka,SEK,0.4233,0.4319
48349,2006-08-29,SDR (MFW),XDR,4.5364,4.628
48350,2006-08-30,dolar amerykanski,USD,3.047,3.1086
48351,2006-08-30,dolar australijski,AUD,2.3314,2.3786
48352,2006-08-30,dolar kanadyjski,CAD,2.7522,2.8078
48353,2006-08-30,euro,EUR,3.9118,3.9908
48354,2006-08-30,forint wegierski,HUF,0.014198,0.014484
48355,2006-08-30,frank szwajcarski,CHF,2.4809,2.5311
48356,2006-08-30,funt szterling,GBP,5.8039,5.9211
48357,2006-08-30,jen japonski,JPY,0.026054,0.02658
48358,2006-08-30,korona czeska,CZK,0.1386,0.1414
48359,2006-08-30,korona dunska,DKK,0.5244,0.535
48360,2006-08-30,korona estonska,EEK,0.25,0.255
48361,2006-08-30,korona norweska,NOK,0.484,0.4938
48362,2006-08-30,korona szwedzka,SEK,0.4226,0.4312
48363,2006-08-30,SDR (MFW),XDR,4.5391,4.6309
48364,2006-08-31,dolar amerykanski,USD,3.0365,3.0979
48365,2006-08-31,dolar australijski,AUD,2.3208,2.3676
48366,2006-08-31,dolar kanadyjski,CAD,2.7371,2.7923
48367,2006-08-31,euro,EUR,3.9041,3.9829
48368,2006-08-31,forint wegierski,HUF,0.014163999999999996,0.01445
48369,2006-08-31,frank szwajcarski,CHF,2.4768,2.5268
48370,2006-08-31,funt szterling,GBP,5.7907,5.9077
48371,2006-08-31,jen japonski,JPY,0.025944,0.026468
48372,2006-08-31,korona czeska,CZK,0.1382,0.141
48373,2006-08-31,korona dunska,DKK,0.5234,0.534
48374,2006-08-31,korona estonska,EEK,0.2495,0.2545
48375,2006-08-31,korona norweska,NOK,0.483,0.4928
48376,2006-08-31,korona szwedzka,SEK,0.4209,0.4295
48377,2006-08-31,SDR (MFW),XDR,4.5273,4.6187
48378,2006-09-01,dolar amerykanski,USD,3.0775,3.1397
48379,2006-09-01,dolar australijski,AUD,2.3469,2.3943
48380,2006-09-01,dolar kanadyjski,CAD,2.781,2.8372
48381,2006-09-01,euro,EUR,3.9269,4.0063
48382,2006-09-01,forint wegierski,HUF,0.014148,0.014434
48383,2006-09-01,frank szwajcarski,CHF,2.4859,2.5361
